Test_ID,Sample_ID,Vf,Flux_0,CCT,CCTx,CCTy,Ts,IF,Time,Flux_t,DeltaColor_t
1,4,3.24,205,3062,0.432,0.4006,55,700,9576,96.7,0.0013
1,5,3.25,203,3135,0.4271,0.3986,55,700,9576,97.2,0.0015
1,6,3.24,203.6,3146,0.4261,0.3976,55,700,9576,97,0.0017
1,7,3.24,208.5,3220,0.4224,0.3982,55,700,9576,96.3,0.0014
1,8,3.28,206.4,3221,0.4217,0.3967,55,700,9576,97.4,0.0015
1,9,3.26,206.7,3165,0.425,0.3976,55,700,9576,97.3,0.0015
1,10,3.26,207.1,3156,0.4238,0.3936,55,700,9576,96.2,0.001
1,11,3.31,208.3,3048,0.4389,0.4134,55,700,9576,97.5,0.0016
1,12,3.33,205.2,3075,0.4374,0.4139,55,700,9576,97.3,0.0015
1,13,3.24,200.2,3114,0.4281,0.3984,55,700,9576,96.9,0.0013
1,14,3.28,197.7,3080,0.4291,0.3964,55,700,9576,97.1,0.0012
1,15,3.26,202.3,3140,0.4259,0.3966,55,700,9576,96.1,0.0013
1,16,3.24,206.3,3146,0.4259,0.3972,55,700,9576,97.4,0.0013
1,17,3.26,210.2,3207,0.4223,0.3963,55,700,9576,97.4,0.0014
1,18,3.35,207.4,3191,0.4225,0.3949,55,700,9576,97.6,0.0013
1,19,3.33,210.4,3175,0.4234,0.3951,55,700,9576,98,0.0011
1,1,3.32,206.4,3055,0.4385,0.4135,55,700,10080,98.4,0.0016
1,2,3.34,205.5,3051,0.4389,0.4139,55,700,10080,96.7,0.0014
1,3,3.22,201.8,3132,0.4275,0.3992,55,700,10080,98.6,0.0015
1,4,3.24,205,3062,0.432,0.4006,55,700,10080,95.6,0.0014
1,5,3.25,203,3135,0.4271,0.3986,55,700,10080,97,0.0015
1,6,3.24,203.6,3146,0.4261,0.3976,55,700,10080,96.7,0.0015
1,7,3.24,208.5,3220,0.4224,0.3982,55,700,10080,96.2,0.0015
1,8,3.28,206.4,3221,0.4217,0.3967,55,700,10080,97.2,0.0016
1,9,3.26,206.7,3165,0.425,0.3976,55,700,10080,97.1,0.0014
1,10,3.26,207.1,3156,0.4238,0.3936,55,700,10080,95.9,0.0013
1,11,3.31,208.3,3048,0.4389,0.4134,55,700,10080,97.5,0.0016
1,12,3.33,205.2,3075,0.4374,0.4139,55,700,10080,96.8,0.0015
1,13,3.24,200.2,3114,0.4281,0.3984,55,700,10080,97.6,0.0012
1,14,3.28,197.7,3080,0.4291,0.3964,55,700,10080,96.6,0.0013
1,15,3.26,202.3,3140,0.4259,0.3966,55,700,10080,96.3,0.0014
1,16,3.24,206.3,3146,0.4259,0.3972,55,700,10080,97.1,0.0012
1,17,3.26,210.2,3207,0.4223,0.3963,55,700,10080,97.1,0.0012
1,18,3.35,207.4,3191,0.4225,0.3949,55,700,10080,97,0.0012
1,19,3.33,210.4,3175,0.4234,0.3951,55,700,10080,97.1,0.0012
2,1,3.1,121.5,3065,0.4381,0.414,105,350,168,100.5,0.0009
2,2,3.09,120.9,3120,0.4267,0.3958,105,350,168,100.4,0.0006
2,3,3.13,118.2,3029,0.4409,0.4154,105,350,168,99,0.001
2,4,3.1,112.8,3073,0.4302,0.398,105,350,168,99.2,0.0008
2,5,3.06,116.2,3051,0.4338,0.403,105,350,168,99.5,0.0007
2,6,3.07,117,3126,0.4287,0.4011,105,350,168,100.5,0.0008
2,7,3.06,122.7,3151,0.4277,0.4018,105,350,168,99.4,0.0007
2,8,3.08,122,3135,0.4281,0.4009,105,350,168,98.9,0.0008
2,9,3.11,120.4,3114,0.4296,0.4017,105,350,168,100.2,0.0007
2,10,3.09,119.3,3161,0.4263,0.4,105,350,168,99.3,0.0009
2,11,3.11,121.3,3017,0.4427,0.4177,105,350,168,100.7,0.0008
2,12,3.07,124.7,3135,0.4281,0.4009,105,350,168,100.1,0.0006
2,13,3.1,120.1,3063,0.4395,0.4169,105,350,168,98.8,0.0009
2,14,3.06,117.1,3084,0.432,0.4033,105,350,168,100.6,0.0006
2,15,3.07,117.4,3098,0.4277,0.3956,105,350,168,99.9,0.0008
2,16,3.07,113.8,3105,0.4309,0.4033,105,350,168,100.6,0.0006
2,17,3.07,120.7,3138,0.4274,0.3996,105,350,168,100,0.0006
2,18,3.06,122.3,3198,0.4219,0.3942,105,350,168,99.1,0.0008
2,19,3.05,118.7,3148,0.4268,0.3995,105,350,168,100.8,0.0007
2,20,3.08,118.1,3139,0.4271,0.399,105,350,168,100,0.0007
2,21,3.1,123.4,3085,0.4368,0.4138,105,350,168,100,0.0008
2,22,3.07,121.4,3125,0.4257,0.3943,105,350,168,99.7,0.0006
2,23,3.11,118.7,3016,0.4424,0.4168,105,350,168,99.8,0.0009
2,24,3.09,118.8,3023,0.4342,0.4006,105,350,168,99.6,0.0008
2,25,3.07,117.2,3086,0.4277,0.3942,105,350,168,99.6,0.0007
2,1,3.1,121.5,3065,0.4381,0.414,105,350,1008,99.3,0.0013
2,2,3.09,120.9,3120,0.4267,0.3958,105,350,1008,98.9,0.001
2,3,3.13,118.2,3029,0.4409,0.4154,105,350,1008,98.8,0.0012
2,4,3.1,112.8,3073,0.4302,0.398,105,350,1008,98.5,0.001
2,5,3.06,116.2,3051,0.4338,0.403,105,350,1008,100,0.001
2,6,3.07,117,3126,0.4287,0.4011,105,350,1008,98.4,0.001
2,7,3.06,122.7,3151,0.4277,0.4018,105,350,1008,98.4,0.0011
2,8,3.08,122,3135,0.4281,0.4009,105,350,1008,98.1,0.001
2,9,3.11,120.4,3114,0.4296,0.4017,105,350,1008,98.6,0.0012
2,10,3.09,119.3,3161,0.4263,0.4,105,350,1008,99.3,0.001
2,11,3.11,121.3,3017,0.4427,0.4177,105,350,1008,100.5,0.0011
2,12,3.07,124.7,3135,0.4281,0.4009,105,350,1008,99.7,0.001
2,13,3.1,120.1,3063,0.4395,0.4169,105,350,1008,98.3,0.0013
2,14,3.06,117.1,3084,0.432,0.4033,105,350,1008,99.9,0.0009
2,15,3.07,117.4,3098,0.4277,0.3956,105,350,1008,99.2,0.0011
2,16,3.07,113.8,3105,0.4309,0.4033,105,350,1008,99.8,0.001
2,17,3.07,120.7,3138,0.4274,0.3996,105,350,1008,98.9,0.001
2,18,3.06,122.3,3198,0.4219,0.3942,105,350,1008,98.2,0.0011
2,19,3.05,118.7,3148,0.4268,0.3995,105,350,1008,100.2,0.001
2,20,3.08,118.1,3139,0.4271,0.399,105,350,1008,98.8,0.0011
2,21,3.1,123.4,3085,0.4368,0.4138,105,350,1008,98.7,0.001
2,22,3.07,121.4,3125,0.4257,0.3943,105,350,1008,98.6,0.0011
2,23,3.11,118.7,3016,0.4424,0.4168,105,350,1008,99.2,0.0012
2,24,3.09,118.8,3023,0.4342,0.4006,105,350,1008,98.6,0.0013
2,25,3.07,117.2,3086,0.4277,0.3942,105,350,1008,98.7,0.0011
2,1,3.1,121.5,3065,0.4381,0.414,105,350,1512,99.3,0.0013
2,2,3.09,120.9,3120,0.4267,0.3958,105,350,1512,98.7,0.0012
2,3,3.13,118.2,3029,0.4409,0.4154,105,350,1512,98.9,0.0014
2,4,3.1,112.8,3073,0.4302,0.398,105,350,1512,98.5,0.0012
2,5,3.06,116.2,3051,0.4338,0.403,105,350,1512,99.7,0.0011
2,6,3.07,117,3126,0.4287,0.4011,105,350,1512,98.7,0.0012
2,7,3.06,122.7,3151,0.4277,0.4018,105,350,1512,98,0.0012
2,8,3.08,122,3135,0.4281,0.4009,105,350,1512,98.1,0.0012
2,9,3.11,120.4,3114,0.4296,0.4017,105,350,1512,98.8,0.0014
2,10,3.09,119.3,3161,0.4263,0.4,105,350,1512,99.4,0.0012
2,11,3.11,121.3,3017,0.4427,0.4177,105,350,1512,100.1,0.0012
2,12,3.07,124.7,3135,0.4281,0.4009,105,350,1512,98.8,0.0012
2,13,3.1,120.1,3063,0.4395,0.4169,105,350,1512,98.4,0.0014
2,14,3.06,117.1,3084,0.432,0.4033,105,350,1512,99.4,0.001
2,15,3.07,117.4,3098,0.4277,0.3956,105,350,1512,98.8,0.0012
2,16,3.07,113.8,3105,0.4309,0.4033,105,350,1512,99.1,0.0011
2,17,3.07,120.7,3138,0.4274,0.3996,105,350,1512,99.8,0.001
2,18,3.06,122.3,3198,0.4219,0.3942,105,350,1512,98.1,0.0012
2,19,3.05,118.7,3148,0.4268,0.3995,105,350,1512,99.6,0.0011
2,20,3.08,118.1,3139,0.4271,0.399,105,350,1512,99,0.0012
2,21,3.1,123.4,3085,0.4368,0.4138,105,350,1512,99.2,0.0012
2,22,3.07,121.4,3125,0.4257,0.3943,105,350,1512,99.9,0.001
2,23,3.11,118.7,3016,0.4424,0.4168,105,350,1512,99,0.0014
2,24,3.09,118.8,3023,0.4342,0.4006,105,350,1512,98.3,0.0014
2,25,3.07,117.2,3086,0.4277,0.3942,105,350,1512,98.5,0.0012
2,1,3.1,121.5,3065,0.4381,0.414,105,350,2016,98.3,0.0014
2,2,3.09,120.9,3120,0.4267,0.3958,105,350,2016,98.3,0.0011
2,3,3.13,118.2,3029,0.4409,0.4154,105,350,2016,98.4,0.0014
2,4,3.1,112.8,3073,0.4302,0.398,105,350,2016,98.8,0.0013
2,5,3.06,116.2,3051,0.4338,0.403,105,350,2016,98.4,0.0012
2,6,3.07,117,3126,0.4287,0.4011,105,350,2016,98.8,0.0011
2,7,3.06,122.7,3151,0.4277,0.4018,105,350,2016,98.3,0.0011
2,8,3.08,122,3135,0.4281,0.4009,105,350,2016,98.6,0.0012
2,9,3.11,120.4,3114,0.4296,0.4017,105,350,2016,99,0.0012
2,10,3.09,119.3,3161,0.4263,0.4,105,350,2016,98.6,0.0012
2,11,3.11,121.3,3017,0.4427,0.4177,105,350,2016,100.2,0.0012
2,12,3.07,124.7,3135,0.4281,0.4009,105,350,2016,99.3,0.001
2,13,3.1,120.1,3063,0.4395,0.4169,105,350,2016,97.9,0.0013
2,14,3.06,117.1,3084,0.432,0.4033,105,350,2016,99.8,0.0009
2,15,3.07,117.4,3098,0.4277,0.3956,105,350,2016,99.5,0.0012
2,16,3.07,113.8,3105,0.4309,0.4033,105,350,2016,98.6,0.001
2,17,3.07,120.7,3138,0.4274,0.3996,105,350,2016,99.8,0.001
2,18,3.06,122.3,3198,0.4219,0.3942,105,350,2016,98.7,0.0013
2,19,3.05,118.7,3148,0.4268,0.3995,105,350,2016,98.5,0.001
2,20,3.08,118.1,3139,0.4271,0.399,105,350,2016,99.4,0.0012
2,21,3.1,123.4,3085,0.4368,0.4138,105,350,2016,98.6,0.0012
2,22,3.07,121.4,3125,0.4257,0.3943,105,350,2016,98.8,0.001
2,23,3.11,118.7,3016,0.4424,0.4168,105,350,2016,98.3,0.0014
2,24,3.09,118.8,3023,0.4342,0.4006,105,350,2016,98.3,0.0013
2,25,3.07,117.2,3086,0.4277,0.3942,105,350,2016,99,0.0012
2,1,3.1,121.5,3065,0.4381,0.414,105,350,2520,99.8,0.0015
2,2,3.09,120.9,3120,0.4267,0.3958,105,350,2520,99.9,0.0012
2,3,3.13,118.2,3029,0.4409,0.4154,105,350,2520,97.9,0.0015
2,4,3.1,112.8,3073,0.4302,0.398,105,350,2520,99.3,0.0014
2,5,3.06,116.2,3051,0.4338,0.403,105,350,2520,98.2,0.0012
2,6,3.07,117,3126,0.4287,0.4011,105,350,2520,99,0.0012
2,7,3.06,122.7,3151,0.4277,0.4018,105,350,2520,98.2,0.0011
2,8,3.08,122,3135,0.4281,0.4009,105,350,2520,98,0.0013
2,9,3.11,120.4,3114,0.4296,0.4017,105,350,2520,98.7,0.0013
2,10,3.09,119.3,3161,0.4263,0.4,105,350,2520,98.1,0.0014
2,11,3.11,121.3,3017,0.4427,0.4177,105,350,2520,100,0.0013
2,12,3.07,124.7,3135,0.4281,0.4009,105,350,2520,98.4,0.0012
2,13,3.1,120.1,3063,0.4395,0.4169,105,350,2520,98.2,0.0014
2,14,3.06,117.1,3084,0.432,0.4033,105,350,2520,99.2,0.001
2,15,3.07,117.4,3098,0.4277,0.3956,105,350,2520,99.2,0.0013
2,16,3.07,113.8,3105,0.4309,0.4033,105,350,2520,99,0.001
2,17,3.07,120.7,3138,0.4274,0.3996,105,350,2520,98.8,0.0011
2,18,3.06,122.3,3198,0.4219,0.3942,105,350,2520,98.4,0.0012
2,19,3.05,118.7,3148,0.4268,0.3995,105,350,2520,99,0.0012
2,20,3.08,118.1,3139,0.4271,0.399,105,350,2520,99.3,0.0012
2,21,3.1,123.4,3085,0.4368,0.4138,105,350,2520,99.8,0.0013
2,22,3.07,121.4,3125,0.4257,0.3943,105,350,2520,98.9,0.0012
2,23,3.11,118.7,3016,0.4424,0.4168,105,350,2520,98.4,0.0014
2,24,3.09,118.8,3023,0.4342,0.4006,105,350,2520,98.1,0.0014
2,25,3.07,117.2,3086,0.4277,0.3942,105,350,2520,98.8,0.0013
2,1,3.1,121.5,3065,0.4381,0.414,105,350,3024,99.7,0.0015
2,2,3.09,120.9,3120,0.4267,0.3958,105,350,3024,98.4,0.0011
2,3,3.13,118.2,3029,0.4409,0.4154,105,350,3024,97.9,0.0015
2,4,3.1,112.8,3073,0.4302,0.398,105,350,3024,98.6,0.0014
2,5,3.06,116.2,3051,0.4338,0.403,105,350,3024,97.8,0.0012
2,6,3.07,117,3126,0.4287,0.4011,105,350,3024,98,0.0012
2,7,3.06,122.7,3151,0.4277,0.4018,105,350,3024,98,0.0012
2,8,3.08,122,3135,0.4281,0.4009,105,350,3024,98.5,0.0013
2,9,3.11,120.4,3114,0.4296,0.4017,105,350,3024,98.8,0.0013
2,10,3.09,119.3,3161,0.4263,0.4,105,350,3024,97.8,0.0013
2,11,3.11,121.3,3017,0.4427,0.4177,105,350,3024,98.4,0.0014
2,12,3.07,124.7,3135,0.4281,0.4009,105,350,3024,97.6,0.0012
2,13,3.1,120.1,3063,0.4395,0.4169,105,350,3024,97.9,0.0015
2,14,3.06,117.1,3084,0.432,0.4033,105,350,3024,97.9,0.0011
2,15,3.07,117.4,3098,0.4277,0.3956,105,350,3024,98.2,0.0012
2,16,3.07,113.8,3105,0.4309,0.4033,105,350,3024,97.9,0.0012
2,17,3.07,120.7,3138,0.4274,0.3996,105,350,3024,98.2,0.0012
2,18,3.06,122.3,3198,0.4219,0.3942,105,350,3024,98,0.0013
2,19,3.05,118.7,3148,0.4268,0.3995,105,350,3024,97.8,0.0013
2,20,3.08,118.1,3139,0.4271,0.399,105,350,3024,98.5,0.0012
2,21,3.1,123.4,3085,0.4368,0.4138,105,350,3024,98.4,0.0014
2,22,3.07,121.4,3125,0.4257,0.3943,105,350,3024,98.1,0.0012
2,23,3.11,118.7,3016,0.4424,0.4168,105,350,3024,98.3,0.0016
2,24,3.09,118.8,3023,0.4342,0.4006,105,350,3024,98,0.0015
2,25,3.07,117.2,3086,0.4277,0.3942,105,350,3024,99,0.0011
2,1,3.1,121.5,3065,0.4381,0.414,105,350,3528,99.2,0.0016
2,2,3.09,120.9,3120,0.4267,0.3958,105,350,3528,99.1,0.0014
2,3,3.13,118.2,3029,0.4409,0.4154,105,350,3528,97.9,0.0016
2,4,3.1,112.8,3073,0.4302,0.398,105,350,3528,98.5,0.0016
2,5,3.06,116.2,3051,0.4338,0.403,105,350,3528,98.4,0.0014
2,6,3.07,117,3126,0.4287,0.4011,105,350,3528,98,0.0015
2,7,3.06,122.7,3151,0.4277,0.4018,105,350,3528,98.2,0.0013
2,8,3.08,122,3135,0.4281,0.4009,105,350,3528,97.9,0.0014
2,9,3.11,120.4,3114,0.4296,0.4017,105,350,3528,98.9,0.0014
2,10,3.09,119.3,3161,0.4263,0.4,105,350,3528,98.1,0.0014
2,11,3.11,121.3,3017,0.4427,0.4177,105,350,3528,99.2,0.0014
2,12,3.07,124.7,3135,0.4281,0.4009,105,350,3528,98.3,0.0014
2,13,3.1,120.1,3063,0.4395,0.4169,105,350,3528,97.9,0.0015
2,14,3.06,117.1,3084,0.432,0.4033,105,350,3528,98.5,0.0011
2,15,3.07,117.4,3098,0.4277,0.3956,105,350,3528,99,0.0014
2,16,3.07,113.8,3105,0.4309,0.4033,105,350,3528,98.4,0.0012
2,17,3.07,120.7,3138,0.4274,0.3996,105,350,3528,98.9,0.0012
2,18,3.06,122.3,3198,0.4219,0.3942,105,350,3528,98.3,0.0014
2,19,3.05,118.7,3148,0.4268,0.3995,105,350,3528,98.8,0.0014
2,20,3.08,118.1,3139,0.4271,0.399,105,350,3528,99.2,0.0013
2,21,3.1,123.4,3085,0.4368,0.4138,105,350,3528,99.4,0.0014
2,22,3.07,121.4,3125,0.4257,0.3943,105,350,3528,98.8,0.0013
2,23,3.11,118.7,3016,0.4424,0.4168,105,350,3528,97.9,0.0015
2,24,3.09,118.8,3023,0.4342,0.4006,105,350,3528,97.8,0.0016
2,25,3.07,117.2,3086,0.4277,0.3942,105,350,3528,98.5,0.0014
2,1,3.1,121.5,3065,0.4381,0.414,105,350,4032,98.8,0.0016
2,2,3.09,120.9,3120,0.4267,0.3958,105,350,4032,98.8,0.0014
2,3,3.13,118.2,3029,0.4409,0.4154,105,350,4032,98,0.0016
2,4,3.1,112.8,3073,0.4302,0.398,105,350,4032,97.3,0.0017
2,5,3.06,116.2,3051,0.4338,0.403,105,350,4032,97.9,0.0013
2,6,3.07,117,3126,0.4287,0.4011,105,350,4032,97.6,0.0015
2,7,3.06,122.7,3151,0.4277,0.4018,105,350,4032,98.3,0.0013
2,8,3.08,122,3135,0.4281,0.4009,105,350,4032,98.2,0.0014
2,9,3.11,120.4,3114,0.4296,0.4017,105,350,4032,98.3,0.0014
2,10,3.09,119.3,3161,0.4263,0.4,105,350,4032,98,0.0014
2,11,3.11,121.3,3017,0.4427,0.4177,105,350,4032,98,0.0015
2,12,3.07,124.7,3135,0.4281,0.4009,105,350,4032,98.4,0.0014
2,13,3.1,120.1,3063,0.4395,0.4169,105,350,4032,98.1,0.0015
2,14,3.06,117.1,3084,0.432,0.4033,105,350,4032,97.9,0.0012
2,15,3.07,117.4,3098,0.4277,0.3956,105,350,4032,99.1,0.0013
2,16,3.07,113.8,3105,0.4309,0.4033,105,350,4032,97.9,0.0012
2,17,3.07,120.7,3138,0.4274,0.3996,105,350,4032,98.8,0.0013
2,18,3.06,122.3,3198,0.4219,0.3942,105,350,4032,98.5,0.0014
2,19,3.05,118.7,3148,0.4268,0.3995,105,350,4032,98.6,0.0014
2,20,3.08,118.1,3139,0.4271,0.399,105,350,4032,99.5,0.0014
2,21,3.1,123.4,3085,0.4368,0.4138,105,350,4032,98.5,0.0014
2,22,3.07,121.4,3125,0.4257,0.3943,105,350,4032,98.3,0.0013
2,23,3.11,118.7,3016,0.4424,0.4168,105,350,4032,98,0.0016
2,24,3.09,118.8,3023,0.4342,0.4006,105,350,4032,98,0.0016
2,25,3.07,117.2,3086,0.4277,0.3942,105,350,4032,98.6,0.0014
2,1,3.1,121.5,3065,0.4381,0.414,105,350,4536,99.4,0.0016
2,2,3.09,120.9,3120,0.4267,0.3958,105,350,4536,99.2,0.0014
2,3,3.13,118.2,3029,0.4409,0.4154,105,350,4536,98,0.0017
2,4,3.1,112.8,3073,0.4302,0.398,105,350,4536,98.9,0.0016
2,5,3.06,116.2,3051,0.4338,0.403,105,350,4536,98,0.0014
2,6,3.07,117,3126,0.4287,0.4011,105,350,4536,98.4,0.0015
2,7,3.06,122.7,3151,0.4277,0.4018,105,350,4536,98.5,0.0013
2,8,3.08,122,3135,0.4281,0.4009,105,350,4536,98.2,0.0015
2,9,3.11,120.4,3114,0.4296,0.4017,105,350,4536,98.7,0.0013
2,10,3.09,119.3,3161,0.4263,0.4,105,350,4536,98,0.0014
2,11,3.11,121.3,3017,0.4427,0.4177,105,350,4536,98.7,0.0014
2,12,3.07,124.7,3135,0.4281,0.4009,105,350,4536,98.8,0.0014
2,13,3.1,120.1,3063,0.4395,0.4169,105,350,4536,98.2,0.0015
2,14,3.06,117.1,3084,0.432,0.4033,105,350,4536,98.5,0.0012
2,15,3.07,117.4,3098,0.4277,0.3956,105,350,4536,99.4,0.0014
2,16,3.07,113.8,3105,0.4309,0.4033,105,350,4536,99,0.0013
2,17,3.07,120.7,3138,0.4274,0.3996,105,350,4536,99.3,0.0013
2,18,3.06,122.3,3198,0.4219,0.3942,105,350,4536,98.8,0.0015
2,19,3.05,118.7,3148,0.4268,0.3995,105,350,4536,98.8,0.0013
2,20,3.08,118.1,3139,0.4271,0.399,105,350,4536,99.6,0.0014
2,21,3.1,123.4,3085,0.4368,0.4138,105,350,4536,99,0.0014
2,22,3.07,121.4,3125,0.4257,0.3943,105,350,4536,99.5,0.0013
2,23,3.11,118.7,3016,0.4424,0.4168,105,350,4536,98.4,0.0016
2,24,3.09,118.8,3023,0.4342,0.4006,105,350,4536,98.6,0.0016
2,25,3.07,117.2,3086,0.4277,0.3942,105,350,4536,99,0.0014
2,1,3.1,121.5,3065,0.4381,0.414,105,350,5040,99.4,0.0015
2,2,3.09,120.9,3120,0.4267,0.3958,105,350,5040,98.8,0.0014
2,3,3.13,118.2,3029,0.4409,0.4154,105,350,5040,98.1,0.0016
2,4,3.1,112.8,3073,0.4302,0.398,105,350,5040,98.5,0.0015
2,5,3.06,116.2,3051,0.4338,0.403,105,350,5040,98,0.0014
2,6,3.07,117,3126,0.4287,0.4011,105,350,5040,98.3,0.0014
2,7,3.06,122.7,3151,0.4277,0.4018,105,350,5040,98,0.0013
2,8,3.08,122,3135,0.4281,0.4009,105,350,5040,98,0.0014
2,9,3.11,120.4,3114,0.4296,0.4017,105,350,5040,99.1,0.0014
2,10,3.09,119.3,3161,0.4263,0.4,105,350,5040,98,0.0014
2,11,3.11,121.3,3017,0.4427,0.4177,105,350,5040,98.3,0.0015
2,12,3.07,124.7,3135,0.4281,0.4009,105,350,5040,98.3,0.0015
2,13,3.1,120.1,3063,0.4395,0.4169,105,350,5040,97.8,0.0016
2,14,3.06,117.1,3084,0.432,0.4033,105,350,5040,98.3,0.0012
2,15,3.07,117.4,3098,0.4277,0.3956,105,350,5040,98.7,0.0013
2,16,3.07,113.8,3105,0.4309,0.4033,105,350,5040,98.5,0.0014
2,17,3.07,120.7,3138,0.4274,0.3996,105,350,5040,99.1,0.0014
2,18,3.06,122.3,3198,0.4219,0.3942,105,350,5040,98.2,0.0016
2,19,3.05,118.7,3148,0.4268,0.3995,105,350,5040,98.9,0.0014
2,20,3.08,118.1,3139,0.4271,0.399,105,350,5040,98.8,0.0014
2,21,3.1,123.4,3085,0.4368,0.4138,105,350,5040,98.6,0.0015
2,22,3.07,121.4,3125,0.4257,0.3943,105,350,5040,98.7,0.0014
2,23,3.11,118.7,3016,0.4424,0.4168,105,350,5040,97.9,0.0016
2,24,3.09,118.8,3023,0.4342,0.4006,105,350,5040,98.2,0.0016
2,25,3.07,117.2,3086,0.4277,0.3942,105,350,5040,98,0.0014
2,1,3.1,121.5,3065,0.4381,0.414,105,350,5544,98.2,0.0017
2,2,3.09,120.9,3120,0.4267,0.3958,105,350,5544,98.7,0.0014
2,3,3.13,118.2,3029,0.4409,0.4154,105,350,5544,97.6,0.0016
2,4,3.1,112.8,3073,0.4302,0.398,105,350,5544,97.3,0.0016
2,5,3.06,116.2,3051,0.4338,0.403,105,350,5544,97.9,0.0013
2,6,3.07,117,3126,0.4287,0.4011,105,350,5544,97.4,0.0014
2,7,3.06,122.7,3151,0.4277,0.4018,105,350,5544,97.9,0.0013
2,8,3.08,122,3135,0.4281,0.4009,105,350,5544,98.2,0.0015
2,9,3.11,120.4,3114,0.4296,0.4017,105,350,5544,98.6,0.0015
2,10,3.09,119.3,3161,0.4263,0.4,105,350,5544,98.1,0.0014
2,11,3.11,121.3,3017,0.4427,0.4177,105,350,5544,98,0.0015
2,12,3.07,124.7,3135,0.4281,0.4009,105,350,5544,97.6,0.0014
2,13,3.1,120.1,3063,0.4395,0.4169,105,350,5544,97.6,0.0015
2,14,3.06,117.1,3084,0.432,0.4033,105,350,5544,97.4,0.0011
2,15,3.07,117.4,3098,0.4277,0.3956,105,350,5544,98.3,0.0012
2,16,3.07,113.8,3105,0.4309,0.4033,105,350,5544,97.7,0.0014
2,17,3.07,120.7,3138,0.4274,0.3996,105,350,5544,98.1,0.0013
2,18,3.06,122.3,3198,0.4219,0.3942,105,350,5544,98,0.0015
2,19,3.05,118.7,3148,0.4268,0.3995,105,350,5544,97.6,0.0014
2,20,3.08,118.1,3139,0.4271,0.399,105,350,5544,98.6,0.0013
2,21,3.1,123.4,3085,0.4368,0.4138,105,350,5544,97.9,0.0015
2,22,3.07,121.4,3125,0.4257,0.3943,105,350,5544,97.5,0.0014
2,23,3.11,118.7,3016,0.4424,0.4168,105,350,5544,97.5,0.0016
2,24,3.09,118.8,3023,0.4342,0.4006,105,350,5544,97.4,0.0016
2,25,3.07,117.2,3086,0.4277,0.3942,105,350,5544,98.1,0.0013
2,1,3.1,121.5,3065,0.4381,0.414,105,350,6048,98.7,0.0015
2,2,3.09,120.9,3120,0.4267,0.3958,105,350,6048,98.6,0.0012
2,3,3.13,118.2,3029,0.4409,0.4154,105,350,6048,97.6,0.0016
2,4,3.1,112.8,3073,0.4302,0.398,105,350,6048,98.1,0.0014
2,5,3.06,116.2,3051,0.4338,0.403,105,350,6048,97.8,0.0013
2,6,3.07,117,3126,0.4287,0.4011,105,350,6048,98.3,0.0013
2,7,3.06,122.7,3151,0.4277,0.4018,105,350,6048,97.7,0.0013
2,8,3.08,122,3135,0.4281,0.4009,105,350,6048,98,0.0013
2,9,3.11,120.4,3114,0.4296,0.4017,105,350,6048,98.3,0.0013
2,10,3.09,119.3,3161,0.4263,0.4,105,350,6048,97.8,0.0014
2,11,3.11,121.3,3017,0.4427,0.4177,105,350,6048,98.5,0.0015
2,12,3.07,124.7,3135,0.4281,0.4009,105,350,6048,97.9,0.0014
2,13,3.1,120.1,3063,0.4395,0.4169,105,350,6048,97.7,0.0016
2,14,3.06,117.1,3084,0.432,0.4033,105,350,6048,98.2,0.0011
2,15,3.07,117.4,3098,0.4277,0.3956,105,350,6048,98.2,0.0014
2,16,3.07,113.8,3105,0.4309,0.4033,105,350,6048,97.9,0.0013
2,17,3.07,120.7,3138,0.4274,0.3996,105,350,6048,98.2,0.0013
2,18,3.06,122.3,3198,0.4219,0.3942,105,350,6048,97.5,0.0015
2,19,3.05,118.7,3148,0.4268,0.3995,105,350,6048,98.3,0.0014
2,20,3.08,118.1,3139,0.4271,0.399,105,350,6048,98.3,0.0012
2,21,3.1,123.4,3085,0.4368,0.4138,105,350,6048,98.6,0.0015
2,22,3.07,121.4,3125,0.4257,0.3943,105,350,6048,97.9,0.0014
2,23,3.11,118.7,3016,0.4424,0.4168,105,350,6048,97.4,0.0016
2,24,3.09,118.8,3023,0.4342,0.4006,105,350,6048,97.1,0.0016
2,25,3.07,117.2,3086,0.4277,0.3942,105,350,6048,98.1,0.0015
2,1,3.1,121.5,3065,0.4381,0.414,105,350,6552,98.4,0.0015
2,2,3.09,120.9,3120,0.4267,0.3958,105,350,6552,98,0.0013
2,3,3.13,118.2,3029,0.4409,0.4154,105,350,6552,97.5,0.0016
2,4,3.1,112.8,3073,0.4302,0.398,105,350,6552,97.2,0.0014
2,5,3.06,116.2,3051,0.4338,0.403,105,350,6552,97.6,0.0014
2,6,3.07,117,3126,0.4287,0.4011,105,350,6552,97.4,0.0013
2,7,3.06,122.7,3151,0.4277,0.4018,105,350,6552,97.8,0.0014
2,8,3.08,122,3135,0.4281,0.4009,105,350,6552,97.7,0.0014
2,9,3.11,120.4,3114,0.4296,0.4017,105,350,6552,98.1,0.0014
2,10,3.09,119.3,3161,0.4263,0.4,105,350,6552,97.5,0.0013
2,11,3.11,121.3,3017,0.4427,0.4177,105,350,6552,98.2,0.0015
